frame,time_seconds,rank,frequency_hz,magnitude_db
95,0.190000,8,4710.938,2.298
96,0.192000,1,4382.812,7.018
96,0.192000,2,4359.375,5.688
96,0.192000,3,4335.938,4.881
96,0.192000,4,4406.250,4.575
96,0.192000,5,4429.688,4.554
96,0.192000,6,4453.125,4.335
96,0.192000,7,4312.500,4.085
96,0.192000,8,4289.062,1.003
97,0.194000,1,4382.812,7.660
97,0.194000,2,4359.375,6.068
97,0.194000,3,4406.250,5.463
97,0.194000,4,4335.938,5.392
97,0.194000,5,4453.125,5.183
97,0.194000,6,4312.500,4.602
97,0.194000,7,4429.688,4.192
97,0.194000,8,4289.062,1.688
98,0.196000,1,4382.812,8.068
98,0.196000,2,4406.250,6.086
98,0.196000,3,4453.125,5.999
98,0.196000,4,4359.375,5.892
98,0.196000,5,4335.938,5.634
98,0.196000,6,4312.500,4.767
98,0.196000,7,4429.688,3.078
98,0.196000,8,4476.562,1.968
99,0.198000,1,4382.812,8.247
99,0.198000,2,4453.125,6.717
99,0.198000,3,4406.250,6.482
99,0.198000,4,4335.938,5.611
99,0.198000,5,4359.375,5.134
99,0.198000,6,4312.500,4.591
99,0.198000,7,4476.562,3.495
99,0.198000,8,4289.062,1.676
100,0.200000,1,4382.812,8.208
100,0.200000,2,4453.125,7.304
100,0.200000,3,4406.250,6.676
100,0.200000,4,4335.938,5.323
100,0.200000,5,4476.562,4.742
100,0.200000,6,4312.500,4.079
100,0.200000,7,4359.375,3.700
100,0.200000,8,4523.438,1.805
101,0.202000,1,4382.812,7.955
101,0.202000,2,4453.125,7.744
101,0.202000,3,4406.250,6.700
101,0.202000,4,4476.562,5.739
101,0.202000,5,4335.938,4.759
101,0.202000,6,4312.500,3.231
101,0.202000,7,4523.438,3.135
101,0.202000,8,4359.375,1.386
102,0.204000,1,4453.125,8.003
102,0.204000,2,4382.812,7.482
102,0.204000,3,4406.250,6.594
102,0.204000,4,4476.562,6.522
102,0.204000,5,4523.438,4.151
102,0.204000,6,4335.938,3.907
102,0.204000,7,4546.875,2.120
102,0.204000,8,4312.500,2.048
103,0.206000,1,4453.125,8.065
103,0.206000,2,4476.562,7.116
103,0.206000,3,4382.812,6.777
103,0.206000,4,4406.250,6.415
103,0.206000,5,4523.438,4.892
103,0.206000,6,4546.875,3.296
103,0.206000,7,4500.000,2.869
103,0.206000,8,4335.938,2.820
104,0.208000,1,4453.125,7.876
104,0.208000,2,4476.562,7.598
104,0.208000,3,4406.250,6.244
104,0.208000,4,4382.812,5.806
104,0.208000,5,4523.438,5.378
104,0.208000,6,4546.875,4.373
104,0.208000,7,4500.000,3.403
104,0.208000,8,4335.938,1.630
105,0.210000,1,4476.562,7.953
105,0.210000,2,4453.125,7.447
105,0.210000,3,4406.250,6.055
105,0.210000,4,4523.438,5.666
105,0.210000,5,4546.875,5.353
105,0.210000,6,4382.812,4.592
105,0.210000,7,4500.000,3.145
105,0.210000,8,4429.688,2.646
106,0.212000,1,4476.562,8.145
106,0.212000,2,4453.125,6.818
106,0.212000,3,4546.875,6.204
106,0.212000,4,4523.438,5.823
106,0.212000,5,4406.250,5.789
106,0.212000,6,4429.688,3.300
106,0.212000,7,4382.812,3.171
106,0.212000,8,4500.000,2.084
107,0.214000,1,4476.562,8.142
107,0.214000,2,4546.875,6.894
107,0.214000,3,4453.125,6.039
107,0.214000,4,4523.438,5.914
107,0.214000,5,4406.250,5.394
107,0.214000,6,4429.688,3.157
107,0.214000,7,4593.750,2.953
107,0.214000,8,4382.812,1.590
108,0.216000,1,4476.562,7.946
108,0.216000,2,4546.875,7.386
108,0.216000,3,4523.438,5.978
108,0.216000,4,4453.125,5.136
108,0.216000,5,4406.250,4.844
108,0.216000,6,4593.750,3.956
108,0.216000,7,4617.188,2.915
108,0.216000,8,4429.688,2.246
109,0.218000,1,4546.875,7.662
109,0.218000,2,4476.562,7.579
109,0.218000,3,4523.438,5.989
109,0.218000,4,4593.750,4.792
109,0.218000,5,4406.250,4.141
109,0.218000,6,4453.125,4.077
109,0.218000,7,4617.188,3.851
109,0.218000,8,4664.062,1.170
110,0.220000,1,4546.875,7.778
110,0.220000,2,4476.562,7.080
110,0.220000,3,4523.438,5.898
110,0.220000,4,4593.750,5.468
110,0.220000,5,4617.188,4.523
110,0.220000,6,4406.250,3.270
110,0.220000,7,4570.312,2.827
110,0.220000,8,4453.125,2.796
111,0.222000,1,4546.875,7.773
111,0.222000,2,4476.562,6.490
111,0.222000,3,4593.750,6.008
111,0.222000,4,4523.438,5.736
111,0.222000,5,4617.188,5.016
111,0.222000,6,4570.312,3.971
111,0.222000,7,4664.062,2.932
111,0.222000,8,4406.250,2.263
112,0.224000,1,4546.875,7.668
112,0.224000,2,4593.750,6.411
112,0.224000,3,4476.562,5.840
112,0.224000,4,4523.438,5.520
112,0.224000,5,4617.188,5.405
112,0.224000,6,4570.312,4.228
112,0.224000,7,4664.062,3.830
112,0.224000,8,4500.000,1.182
113,0.226000,1,4546.875,7.465
113,0.226000,2,4593.750,6.690
113,0.226000,3,4617.188,5.722
113,0.226000,4,4523.438,5.257
113,0.226000,5,4476.562,5.172
113,0.226000,6,4664.062,4.662
113,0.226000,7,4570.312,3.652
113,0.226000,8,4500.000,1.910
114,0.228000,1,4546.875,7.159
114,0.228000,2,4593.750,6.849
114,0.228000,3,4617.188,5.974
114,0.228000,4,4664.062,5.381
114,0.228000,5,4523.438,4.922
114,0.228000,6,4476.562,4.540
114,0.228000,7,4570.312,2.119
114,0.228000,8,4734.375,2.094
115,0.230000,1,4593.750,6.870
115,0.230000,2,4546.875,6.754
115,0.230000,3,4617.188,6.159
115,0.230000,4,4664.062,5.952
115,0.230000,5,4523.438,4.442
115,0.230000,6,4476.562,3.985
115,0.230000,7,4734.375,2.917
115,0.230000,8,4687.500,2.775
116,0.232000,1,4593.750,6.671
116,0.232000,2,4617.188,6.317
116,0.232000,3,4664.062,6.292
116,0.232000,4,4546.875,6.270
116,0.232000,5,4687.500,3.914
116,0.232000,6,4523.438,3.710
116,0.232000,7,4476.562,3.463
116,0.232000,8,4734.375,3.444
117,0.234000,1,4617.188,6.420
117,0.234000,2,4664.062,6.397
117,0.234000,3,4593.750,6.246
117,0.234000,4,4546.875,5.687
117,0.234000,5,4687.500,4.785
117,0.234000,6,4734.375,3.701
117,0.234000,7,4476.562,2.861
117,0.234000,8,4523.438,2.722
118,0.236000,1,4617.188,6.371
118,0.236000,2,4664.062,6.307
118,0.236000,3,4593.750,5.703
118,0.236000,4,4687.500,5.299
118,0.236000,5,4546.875,4.938
118,0.236000,6,4734.375,3.683
118,0.236000,7,4710.938,3.369
118,0.236000,8,4640.625,2.092
119,0.238000,1,4617.188,6.131
119,0.238000,2,4664.062,6.001
119,0.238000,3,4687.500,5.452
119,0.238000,4,4593.750,5.077
119,0.238000,5,4546.875,4.022
119,0.238000,6,4710.938,3.797
119,0.238000,7,4640.625,3.614
119,0.238000,8,4734.375,3.387
120,0.240000,1,4617.188,5.657
120,0.240000,2,4664.062,5.480
120,0.240000,3,4687.500,5.223
120,0.240000,4,4593.750,4.382
120,0.240000,5,4640.625,4.368
120,0.240000,6,4710.938,3.787
120,0.240000,7,4546.875,2.972
120,0.240000,8,4734.375,2.809
121,0.242000,1,4617.188,4.911
121,0.242000,2,4664.062,4.748
121,0.242000,3,4687.500,4.578
121,0.242000,4,4640.625,4.461
121,0.242000,5,4593.750,3.610
121,0.242000,6,4710.938,3.336
121,0.242000,7,4734.375,1.945
121,0.242000,8,4546.875,1.834
122,0.244000,1,4640.625,3.916
122,0.244000,2,4617.188,3.850
122,0.244000,3,4664.062,3.797
122,0.244000,4,4687.500,3.480
122,0.244000,5,4593.750,2.724
122,0.244000,6,4710.938,2.405
122,0.244000,7,4570.312,1.285
122,0.244000,8,4734.375,0.791
123,0.246000,1,4640.625,2.732
123,0.246000,2,4664.062,2.526
123,0.246000,3,4617.188,2.455
123,0.246000,4,4687.500,1.958
123,0.246000,5,4593.750,1.607
123,0.246000,6,4710.938,0.894
123,0.246000,7,4570.312,0.523
123,0.246000,8,4546.875,-0.621
124,0.248000,1,4640.625,0.937
124,0.248000,2,4664.062,0.713
124,0.248000,3,4617.188,0.696
124,0.248000,4,4593.750,0.044
124,0.248000,5,4687.500,0.005
124,0.248000,6,4570.312,-0.932
124,0.248000,7,4710.938,-1.198
124,0.248000,8,4546.875,-2.138
125,0.250000,1,4640.625,-1.465
125,0.250000,2,4617.188,-1.600
125,0.250000,3,4664.062,-1.787
125,0.250000,4,4593.750,-2.135
125,0.250000,5,4687.500,-2.594
125,0.250000,6,4570.312,-2.993
125,0.250000,7,4710.938,-3.916
125,0.250000,8,4546.875,-4.097
126,0.252000,1,4640.625,-4.662
126,0.252000,2,4617.188,-4.662
126,0.252000,3,4593.750,-5.061
126,0.252000,4,4664.062,-5.129
126,0.252000,5,4570.312,-5.758
126,0.252000,6,4687.500,-6.061
126,0.252000,7,4546.875,-6.726
126,0.252000,8,4710.938,-7.517
127,0.254000,1,4617.188,-8.802
127,0.254000,2,4640.625,-8.984
127,0.254000,3,4593.750,-9.029
127,0.254000,4,4570.312,-9.491
127,0.254000,5,4664.062,-9.674
127,0.254000,6,4546.875,-10.277
127,0.254000,7,4687.500,-10.754
127,0.254000,8,4523.438,-11.339
128,0.256000,1,5906.250,-11.409
128,0.256000,2,5882.812,-11.471
128,0.256000,3,5929.688,-11.495
128,0.256000,4,5953.125,-11.649
128,0.256000,5,5859.375,-11.673
128,0.256000,6,5835.938,-11.923
128,0.256000,7,5976.562,-11.949
128,0.256000,8,5812.500,-12.321
129,0.258000,1,5929.688,-7.116
129,0.258000,2,5906.250,-7.125
129,0.258000,3,5953.125,-7.196
129,0.258000,4,5882.812,-7.257
129,0.258000,5,5976.562,-7.387
129,0.258000,6,5859.375,-7.514
129,0.258000,7,6000.000,-7.684
129,0.258000,8,5835.938,-7.861
130,0.260000,1,5929.688,-3.928
130,0.260000,2,5953.125,-3.959
130,0.260000,3,5906.250,-3.991
130,0.260000,4,5976.562,-4.082
130,0.260000,5,5882.812,-4.168
130,0.260000,6,6000.000,-4.285
130,0.260000,7,5859.375,-4.466
130,0.260000,8,6023.438,-4.551
131,0.262000,1,5953.125,-1.553
131,0.262000,2,5929.688,-1.559
131,0.262000,3,5976.562,-1.628
131,0.262000,4,5906.250,-1.658
131,0.262000,5,6000.000,-1.768
131,0.262000,6,5882.812,-1.868
131,0.262000,7,6023.438,-1.962
131,0.262000,8,5859.375,-2.197
132,0.264000,1,5953.125,0.240
132,0.264000,2,5976.562,0.188
132,0.264000,3,5929.688,0.182
132,0.264000,4,6000.000,0.076
132,0.264000,5,5906.250,0.055
132,0.264000,6,6023.438,-0.033
132,0.264000,7,5882.812,-0.159
132,0.264000,8,6046.875,-0.195
133,0.266000,1,5953.125,1.525
133,0.266000,2,5976.562,1.512
133,0.266000,3,5929.688,1.399
133,0.266000,4,6000.000,1.377
133,0.266000,5,6023.438,1.334
133,0.266000,6,6046.875,1.301
133,0.266000,7,5906.250,1.272
133,0.266000,8,6070.312,1.072
134,0.268000,1,5976.562,2.402
134,0.268000,2,5953.125,2.373
134,0.268000,3,6046.875,2.348
134,0.268000,4,6023.438,2.233
134,0.268000,5,6000.000,2.221
134,0.268000,6,5929.688,2.168
134,0.268000,7,6070.312,2.121
134,0.268000,8,5906.250,2.055
135,0.270000,1,6046.875,2.994
135,0.270000,2,6140.625,2.926
135,0.270000,3,5976.562,2.899
135,0.270000,4,5953.125,2.823
135,0.270000,5,6070.312,2.763
135,0.270000,6,6023.438,2.713
135,0.270000,7,6000.000,2.653
135,0.270000,8,6117.188,2.615
136,0.272000,1,6140.625,3.431
136,0.272000,2,6046.875,3.266
136,0.272000,3,6234.375,3.149
136,0.272000,4,6070.312,3.029
136,0.272000,5,5976.562,3.022
136,0.272000,6,6117.188,2.898
136,0.272000,7,5953.125,2.895
136,0.272000,8,6023.438,2.796
137,0.274000,1,6140.625,3.578
137,0.274000,2,6234.375,3.544
137,0.274000,3,6046.875,3.177
137,0.274000,4,6070.312,2.929
137,0.274000,5,6117.188,2.800
137,0.274000,6,5976.562,2.777
137,0.274000,7,6164.062,2.748
137,0.274000,8,6210.938,2.721
138,0.276000,1,6234.375,3.609
138,0.276000,2,6140.625,3.367
138,0.276000,3,6328.125,2.834
138,0.276000,4,6046.875,2.718
138,0.276000,5,6070.312,2.464
138,0.276000,6,6164.062,2.420
138,0.276000,7,6210.938,2.414
138,0.276000,8,6421.875,2.323
139,0.278000,1,6234.375,3.359
139,0.278000,2,6328.125,3.063
139,0.278000,3,6421.875,3.058
139,0.278000,4,6140.625,2.716
139,0.278000,5,6515.625,2.649
139,0.278000,6,6492.188,2.113
139,0.278000,7,6585.938,2.110
139,0.278000,8,6609.375,1.888
140,0.280000,1,6515.625,3.478
140,0.280000,2,6421.875,3.443
140,0.280000,3,6585.938,3.182
140,0.280000,4,6609.375,3.094
140,0.280000,5,6328.125,3.063
140,0.280000,6,6234.375,2.896
140,0.280000,7,6492.188,2.842
140,0.280000,8,6679.688,2.455
141,0.282000,1,6515.625,3.946
141,0.282000,2,6609.375,3.897
141,0.282000,3,6585.938,3.871
141,0.282000,4,6421.875,3.532
141,0.282000,5,6679.688,3.399
141,0.282000,6,6492.188,3.265
141,0.282000,7,6328.125,2.734
141,0.282000,8,6656.250,2.685
142,0.284000,1,6609.375,4.322
142,0.284000,2,6585.938,4.207
142,0.284000,3,6515.625,4.073
142,0.284000,4,6679.688,3.954
142,0.284000,5,6656.250,3.394
142,0.284000,6,6492.188,3.369
142,0.284000,7,6703.125,3.320
142,0.284000,8,6421.875,3.319
143,0.286000,1,6609.375,4.384
143,0.286000,2,6585.938,4.198
143,0.286000,3,6679.688,4.143
143,0.286000,4,6515.625,3.865
143,0.286000,5,6656.250,3.707
143,0.286000,6,6703.125,3.691
143,0.286000,7,6632.812,3.629
143,0.286000,8,6492.188,3.151
144,0.288000,1,6609.375,4.084
144,0.288000,2,6679.688,3.973
144,0.288000,3,6585.938,3.844
144,0.288000,4,6703.125,3.685
144,0.288000,5,6656.250,3.636
144,0.288000,6,6632.812,3.613
144,0.288000,7,6515.625,3.314
144,0.288000,8,6726.562,3.156
145,0.290000,1,6679.688,3.435
145,0.290000,2,6609.375,3.409
145,0.290000,3,6703.125,3.304
145,0.290000,4,6632.812,3.189
145,0.290000,5,6656.250,3.179
145,0.290000,6,6585.938,3.133
145,0.290000,7,6726.562,2.867
145,0.290000,8,6750.000,2.729
146,0.292000,1,6164.062,3.276
146,0.292000,2,6234.375,2.593
146,0.292000,3,6703.125,2.527
146,0.292000,4,6679.688,2.506
146,0.292000,5,6187.500,2.488
146,0.292000,6,6609.375,2.362
146,0.292000,7,6656.250,2.327
146,0.292000,8,6632.812,2.313
147,0.294000,1,6164.062,4.094
147,0.294000,2,6187.500,3.555
147,0.294000,3,6234.375,3.155
147,0.294000,4,6117.188,2.632
147,0.294000,5,6140.625,2.529
147,0.294000,6,6210.938,1.778
147,0.294000,7,6703.125,1.320
147,0.294000,8,6679.688,1.151
148,0.296000,1,6164.062,4.809
148,0.296000,2,6187.500,3.983
148,0.296000,3,6234.375,3.811
148,0.296000,4,6140.625,3.698
148,0.296000,5,6210.938,3.210
148,0.296000,6,6117.188,3.196
148,0.296000,7,6093.750,1.376
148,0.296000,8,6703.125,-0.390
149,0.298000,1,6164.062,5.281
149,0.298000,2,6234.375,4.448
149,0.298000,3,6140.625,4.312
149,0.298000,4,6210.938,4.046
149,0.298000,5,6187.500,3.955
149,0.298000,6,6117.188,3.452
149,0.298000,7,6093.750,1.796
149,0.298000,8,6304.688,-0.096
150,0.300000,1,6164.062,5.499
150,0.300000,2,6234.375,5.008
150,0.300000,3,6140.625,4.445
150,0.300000,4,6210.938,4.407
150,0.300000,5,6187.500,3.484
150,0.300000,6,6117.188,3.387
150,0.300000,7,6093.750,1.880
150,0.300000,8,6304.688,1.007
151,0.302000,1,6234.375,5.466
151,0.302000,2,6164.062,5.464
151,0.302000,3,6210.938,4.356
151,0.302000,4,6140.625,4.112
151,0.302000,5,6117.188,2.998
151,0.302000,6,6187.500,2.562
151,0.302000,7,6304.688,2.219
151,0.302000,8,6093.750,1.632
152,0.304000,1,6234.375,5.803
152,0.304000,2,6164.062,5.177
152,0.304000,3,6210.938,3.935
152,0.304000,4,6304.688,3.393
152,0.304000,5,6140.625,3.295
152,0.304000,6,6117.188,2.279
152,0.304000,7,6281.250,1.307
152,0.304000,8,6187.500,1.166
153,0.306000,1,6234.375,5.996
153,0.306000,2,6164.062,4.650
153,0.306000,3,6304.688,4.392
153,0.306000,4,6210.938,3.206
153,0.306000,5,6281.250,2.183
153,0.306000,6,6140.625,1.935
153,0.306000,7,6117.188,1.207
153,0.306000,8,6328.125,0.946
154,0.308000,1,6234.375,5.981
154,0.308000,2,6304.688,5.122
154,0.308000,3,6164.062,3.860
154,0.308000,4,6281.250,2.947
154,0.308000,5,6328.125,2.416
154,0.308000,6,6210.938,2.317
154,0.308000,7,6351.562,1.750
154,0.308000,8,6375.000,0.583
155,0.310000,1,6234.375,5.782
155,0.310000,2,6304.688,5.624
155,0.310000,3,6281.250,3.515
155,0.310000,4,6328.125,3.238
155,0.310000,5,6164.062,2.826
155,0.310000,6,6351.562,2.685
155,0.310000,7,6375.000,1.773
155,0.310000,8,6210.938,1.378
156,0.312000,1,6304.688,5.937
156,0.312000,2,6234.375,5.394
156,0.312000,3,6281.250,3.775
156,0.312000,4,6328.125,3.497
156,0.312000,5,6351.562,3.179
156,0.312000,6,6375.000,2.854
156,0.312000,7,6257.812,2.291
156,0.312000,8,6164.062,1.530
157,0.314000,1,6304.688,6.054
157,0.314000,2,6234.375,4.810
157,0.314000,3,6375.000,3.782
157,0.314000,4,6281.250,3.697
157,0.314000,5,6351.562,3.289
157,0.314000,6,6328.125,3.254
157,0.314000,7,6257.812,3.027
157,0.314000,8,6164.062,-0.004
158,0.316000,1,6304.688,5.967
158,0.316000,2,6375.000,4.522
158,0.316000,3,6234.375,4.050
158,0.316000,4,6257.812,3.254
158,0.316000,5,6281.250,3.254
158,0.316000,6,6351.562,3.073
158,0.316000,7,6328.125,2.541
158,0.316000,8,6421.875,0.232
159,0.318000,1,6304.688,5.677
159,0.318000,2,6375.000,5.051
159,0.318000,3,6234.375,3.158
159,0.318000,4,6257.812,2.985
159,0.318000,5,6351.562,2.598
159,0.318000,6,6281.250,2.401
159,0.318000,7,6445.312,1.762
159,0.318000,8,6328.125,1.406
160,0.320000,1,6375.000,5.361
160,0.320000,2,6304.688,5.222
160,0.320000,3,6445.312,2.973
160,0.320000,4,6234.375,2.218
160,0.320000,5,6257.812,2.214
160,0.320000,6,6421.875,1.955
160,0.320000,7,6351.562,1.946
160,0.320000,8,6281.250,1.015
161,0.322000,1,6375.000,5.505
161,0.322000,2,6304.688,4.634
161,0.322000,3,6445.312,3.911
161,0.322000,4,6421.875,2.669
161,0.322000,5,6492.188,1.844
161,0.322000,6,6234.375,1.235
161,0.322000,7,6468.750,1.154
161,0.322000,8,6351.562,1.149
162,0.324000,1,6375.000,5.436
162,0.324000,2,6445.312,4.573
162,0.324000,3,6304.688,3.839
162,0.324000,4,6421.875,3.135
162,0.324000,5,6468.750,2.330
162,0.324000,6,6492.188,2.195
162,0.324000,7,6515.625,1.036
162,0.324000,8,6398.438,1.033
163,0.326000,1,6375.000,5.095
163,0.326000,2,6445.312,4.960
163,0.326000,3,6421.875,3.227
163,0.326000,4,6468.750,3.132
163,0.326000,5,6304.688,2.748
163,0.326000,6,6398.438,2.590
163,0.326000,7,6515.625,2.124
163,0.326000,8,6492.188,1.928
164,0.328000,1,6445.312,5.070
164,0.328000,2,6375.000,4.480
164,0.328000,3,6398.438,3.648
164,0.328000,4,6468.750,3.622
164,0.328000,5,6515.625,3.007
164,0.328000,6,6421.875,2.894
164,0.328000,7,6304.688,1.371
164,0.328000,8,6492.188,1.011
165,0.330000,1,6445.312,4.919
165,0.330000,2,6398.438,4.250
165,0.330000,3,6468.750,3.851
165,0.330000,4,6515.625,3.664
165,0.330000,5,6375.000,3.605
165,0.330000,6,6421.875,2.081
165,0.330000,7,6585.938,1.041
165,0.330000,8,6328.125,0.221
166,0.332000,1,6445.312,4.536
166,0.332000,2,6398.438,4.420
166,0.332000,3,6515.625,4.094
166,0.332000,4,6468.750,3.867
166,0.332000,5,6375.000,2.528
166,0.332000,6,6585.938,2.087
166,0.332000,7,6328.125,0.728
166,0.332000,8,6421.875,0.698
167,0.334000,1,6515.625,4.324
167,0.334000,2,6398.438,4.180
167,0.334000,3,6445.312,3.996
167,0.334000,4,6468.750,3.699
167,0.334000,5,6585.938,2.870
167,0.334000,6,6375.000,1.359
167,0.334000,7,6328.125,0.739
167,0.334000,8,6539.062,0.544
168,0.336000,1,6515.625,4.391
168,0.336000,2,6398.438,3.613
168,0.336000,3,6585.938,3.417
168,0.336000,4,6468.750,3.391
168,0.336000,5,6445.312,3.359
168,0.336000,6,6539.062,1.575
168,0.336000,7,6632.812,0.841
168,0.336000,8,6656.250,0.772
169,0.338000,1,6515.625,4.232
169,0.338000,2,6585.938,3.687
169,0.338000,3,6468.750,3.041
169,0.338000,4,6398.438,2.824
169,0.338000,5,6445.312,2.563
169,0.338000,6,6539.062,2.459
169,0.338000,7,6632.812,1.439
169,0.338000,8,6656.250,1.136
170,0.340000,1,6515.625,3.884
170,0.340000,2,6585.938,3.698
170,0.340000,3,6539.062,3.050
170,0.340000,4,6468.750,2.623
170,0.340000,5,6562.500,2.007
170,0.340000,6,6609.375,1.955
170,0.340000,7,6398.438,1.818
170,0.340000,8,6632.812,1.714
171,0.342000,1,6585.938,3.440
171,0.342000,2,6515.625,3.359
171,0.342000,3,6539.062,3.286
171,0.342000,4,6562.500,2.525
171,0.342000,5,6609.375,2.309
171,0.342000,6,6468.750,2.106
171,0.342000,7,6632.812,1.662
171,0.342000,8,6656.250,0.928
172,0.344000,1,6539.062,3.128
172,0.344000,2,6585.938,2.910
172,0.344000,3,6515.625,2.672
172,0.344000,4,6562.500,2.615
172,0.344000,5,6609.375,2.184
172,0.344000,6,6468.750,1.452
172,0.344000,7,6632.812,1.276
172,0.344000,8,6656.250,0.330
173,0.346000,1,6539.062,2.537
173,0.346000,2,6562.500,2.263
173,0.346000,3,6585.938,2.104
173,0.346000,4,6515.625,1.845
173,0.346000,5,6609.375,1.565
173,0.346000,6,6468.750,0.619
173,0.346000,7,6632.812,0.544
173,0.346000,8,6492.188,0.536
174,0.348000,1,6539.062,1.479
174,0.348000,2,6562.500,1.420
174,0.348000,3,6585.938,1.019
174,0.348000,4,6515.625,0.874
174,0.348000,5,6609.375,0.419
174,0.348000,6,6492.188,0.134
174,0.348000,7,6468.750,-0.448
174,0.348000,8,6632.812,-0.593
175,0.350000,1,6539.062,-0.001
175,0.350000,2,6562.500,-0.004
175,0.350000,3,6515.625,-0.379
175,0.350000,4,6585.938,-0.434
175,0.350000,5,6492.188,-0.977
175,0.350000,6,6609.375,-1.207
175,0.350000,7,6468.750,-1.796
175,0.350000,8,6632.812,-2.295
176,0.352000,1,6539.062,-1.913
176,0.352000,2,6562.500,-2.009
176,0.352000,3,6515.625,-2.161
176,0.352000,4,6585.938,-2.483
176,0.352000,5,6492.188,-2.706
176,0.352000,6,6609.375,-3.346
176,0.352000,7,6468.750,-3.482
176,0.352000,8,6445.312,-4.411
177,0.354000,1,6539.062,-4.463
177,0.354000,2,6515.625,-4.605
177,0.354000,3,6562.500,-4.664
177,0.354000,4,6492.188,-5.044
177,0.354000,5,6585.938,-5.245
177,0.354000,6,6468.750,-5.720
177,0.354000,7,6609.375,-6.225
177,0.354000,8,6445.312,-6.565
178,0.356000,1,6515.625,-7.882
178,0.356000,2,6539.062,-7.884
178,0.356000,3,6492.188,-8.178
178,0.356000,4,6562.500,-8.222
178,0.356000,5,6468.750,-8.727
178,0.356000,6,6585.938,-8.945
178,0.356000,7,6445.312,-9.466
178,0.356000,8,6609.375,-10.090
179,0.358000,1,6515.625,-12.367
179,0.358000,2,6492.188,-12.456
179,0.358000,3,6539.062,-12.581
179,0.358000,4,6468.750,-12.836
179,0.358000,5,6562.500,-13.105
179,0.358000,6,6445.312,-13.423
179,0.358000,7,6585.938,-14.027
179,0.358000,8,6421.875,-14.163
180,0.360000,1,8578.125,-15.375
180,0.360000,2,8601.562,-15.407
180,0.360000,3,8554.688,-15.439
180,0.360000,4,8625.000,-15.545
180,0.360000,5,8531.250,-15.557
180,0.360000,6,8648.438,-15.749
180,0.360000,7,8507.812,-15.762
180,0.360000,8,8671.875,-16.033
181,0.362000,1,8601.562,-10.470
181,0.362000,2,8625.000,-10.508
181,0.362000,3,8578.125,-10.514
181,0.362000,4,8648.438,-10.612
181,0.362000,5,8554.688,-10.637
181,0.362000,6,8671.875,-10.785
181,0.362000,7,8531.250,-10.831
181,0.362000,8,8695.312,-11.031
182,0.364000,1,8625.000,-6.910
182,0.364000,2,8601.562,-6.929
182,0.364000,3,8648.438,-6.953
182,0.364000,4,8578.125,-7.017
182,0.364000,5,8671.875,-7.054
182,0.364000,6,8554.688,-7.178
182,0.364000,7,8695.312,-7.215
182,0.364000,8,8531.250,-7.416
183,0.366000,1,8648.438,-4.249
183,0.366000,2,8625.000,-4.250
183,0.366000,3,8671.875,-4.300
183,0.366000,4,8601.562,-4.307
183,0.366000,5,8695.312,-4.402
183,0.366000,6,8578.125,-4.425
183,0.366000,7,8718.750,-4.551
183,0.366000,8,8554.688,-4.613
184,0.368000,1,8648.438,-2.239
184,0.368000,2,8671.875,-2.256
184,0.368000,3,8625.000,-2.276
184,0.368000,4,8695.312,-2.314
184,0.368000,5,8601.562,-2.363
184,0.368000,6,8718.750,-2.411
184,0.368000,7,8578.125,-2.501
184,0.368000,8,8742.188,-2.555
185,0.370000,1,8671.875,-0.764
185,0.370000,2,8648.438,-0.773
185,0.370000,3,8695.312,-0.802
185,0.370000,4,8718.750,-0.847
185,0.370000,5,8625.000,-0.852
185,0.370000,6,8742.188,-0.938
185,0.370000,7,8601.562,-0.962
185,0.370000,8,8765.625,-1.101
186,0.372000,1,8671.875,0.262
186,0.372000,2,8718.750,0.237
186,0.372000,3,8648.438,0.234
186,0.372000,4,8695.312,0.231
186,0.372000,5,8742.188,0.201
186,0.372000,6,8625.000,0.107
186,0.372000,7,8765.625,0.039
186,0.372000,8,8601.562,-0.020
187,0.374000,1,8742.188,0.920
187,0.374000,2,8718.750,0.898
187,0.374000,3,8671.875,0.875
187,0.374000,4,8695.312,0.841
187,0.374000,5,8648.438,0.829
187,0.374000,6,9000.000,0.810
187,0.374000,7,8765.625,0.751
187,0.374000,8,8625.000,0.651
188,0.376000,1,9000.000,1.403
188,0.376000,2,9093.750,1.323
188,0.376000,3,8742.188,1.252
188,0.376000,4,9023.438,1.227
188,0.376000,5,8718.750,1.168
188,0.376000,6,8929.688,1.117
188,0.376000,7,8671.875,1.102
188,0.376000,8,8765.625,1.071
189,0.378000,1,9093.750,1.738
189,0.378000,2,9000.000,1.628
189,0.378000,3,9187.500,1.482
189,0.378000,4,9023.438,1.460
189,0.378000,5,9117.188,1.257
189,0.378000,6,8929.688,1.235
189,0.378000,7,8742.188,1.209
189,0.378000,8,8906.250,1.133
190,0.380000,1,9093.750,1.800
190,0.380000,2,9187.500,1.770
190,0.380000,3,9000.000,1.493
190,0.380000,4,9023.438,1.335
190,0.380000,5,9117.188,1.314
190,0.380000,6,9281.250,1.097
190,0.380000,7,8929.688,0.988
190,0.380000,8,9210.938,0.855
191,0.382000,1,9187.500,1.703
191,0.382000,2,9093.750,1.518
191,0.382000,3,9281.250,1.371
191,0.382000,4,9375.000,1.149
191,0.382000,5,9000.000,1.031
191,0.382000,6,9117.188,1.029
