frame,time_seconds,rank,frequency_hz,magnitude_db
1094,2.188000,6,1476.562,-5.432
1094,2.188000,7,1453.125,-5.698
1094,2.188000,8,984.375,-5.878
1095,2.190000,1,46.875,0.239
1095,2.190000,2,23.438,-0.582
1095,2.190000,3,1007.812,-4.550
1095,2.190000,4,773.438,-4.996
1095,2.190000,5,1453.125,-5.238
1095,2.190000,6,679.688,-5.785
1095,2.190000,7,1476.562,-5.789
1095,2.190000,8,984.375,-6.094
1096,2.192000,1,46.875,-0.358
1096,2.192000,2,23.438,-0.636
1096,2.192000,3,1007.812,-4.018
1096,2.192000,4,1453.125,-5.175
1096,2.192000,5,773.438,-5.555
1096,2.192000,6,1476.562,-5.886
1096,2.192000,7,0.000,-6.540
1096,2.192000,8,984.375,-6.633
1097,2.194000,1,23.438,-0.772
1097,2.194000,2,46.875,-0.995
1097,2.194000,3,1007.812,-3.771
1097,2.194000,4,1453.125,-5.479
1097,2.194000,5,1476.562,-5.673
1097,2.194000,6,773.438,-6.318
1097,2.194000,7,1523.438,-6.747
1097,2.194000,8,796.875,-6.911
1098,2.196000,1,23.438,-0.962
1098,2.196000,2,46.875,-1.629
1098,2.196000,3,1007.812,-3.805
1098,2.196000,4,1476.562,-5.269
1098,2.196000,5,1453.125,-6.067
1098,2.196000,6,1523.438,-6.286
1098,2.196000,7,796.875,-7.128
1098,2.196000,8,773.438,-7.206
1099,2.198000,1,23.438,-1.257
1099,2.198000,2,46.875,-2.190
1099,2.198000,3,1007.812,-4.082
1099,2.198000,4,1476.562,-4.878
1099,2.198000,5,1523.438,-6.086
1099,2.198000,6,1453.125,-6.775
1099,2.198000,7,796.875,-7.209
1099,2.198000,8,773.438,-8.045
1100,2.200000,1,23.438,-1.738
1100,2.200000,2,46.875,-2.598
1100,2.200000,3,1007.812,-4.631
1100,2.200000,4,1476.562,-4.681
1100,2.200000,5,1523.438,-6.116
1100,2.200000,6,1500.000,-6.823
1100,2.200000,7,796.875,-6.918
1100,2.200000,8,1453.125,-7.397
1101,2.202000,1,23.438,-2.409
1101,2.202000,2,46.875,-2.849
1101,2.202000,3,1476.562,-4.808
1101,2.202000,4,1007.812,-5.397
1101,2.202000,5,1500.000,-5.795
1101,2.202000,6,796.875,-6.186
1101,2.202000,7,1523.438,-6.332
1101,2.202000,8,1453.125,-7.754
1102,2.204000,1,46.875,-3.030
1102,2.204000,2,23.438,-3.161
1102,2.204000,3,796.875,-5.185
1102,2.204000,4,1476.562,-5.272
1102,2.204000,5,1500.000,-5.346
1102,2.204000,6,1007.812,-6.351
1102,2.204000,7,1523.438,-6.562
1102,2.204000,8,632.812,-7.223
1103,2.206000,1,46.875,-3.204
1103,2.206000,2,23.438,-3.836
1103,2.206000,3,796.875,-4.165
1103,2.206000,4,1500.000,-5.407
1103,2.206000,5,773.438,-6.079
1103,2.206000,6,1476.562,-6.083
1103,2.206000,7,632.812,-6.575
1103,2.206000,8,1523.438,-6.706
1104,2.208000,1,796.875,-3.279
1104,2.208000,2,46.875,-3.329
1104,2.208000,3,23.438,-4.441
1104,2.208000,4,773.438,-4.686
1104,2.208000,5,1500.000,-5.836
1104,2.208000,6,632.812,-5.979
1104,2.208000,7,1148.438,-6.720
1104,2.208000,8,1523.438,-6.759
1105,2.210000,1,796.875,-2.635
1105,2.210000,2,46.875,-3.205
1105,2.210000,3,773.438,-3.489
1105,2.210000,4,23.438,-5.283
1105,2.210000,5,632.812,-5.432
1105,2.210000,6,656.250,-5.970
1105,2.210000,7,820.312,-6.118
1105,2.210000,8,1500.000,-6.478
1106,2.212000,1,796.875,-2.317
1106,2.212000,2,773.438,-2.509
1106,2.212000,3,46.875,-2.728
1106,2.212000,4,632.812,-5.028
1106,2.212000,5,656.250,-5.119
1106,2.212000,6,820.312,-5.321
1106,2.212000,7,1453.125,-6.352
1106,2.212000,8,1523.438,-6.396
1107,2.214000,1,773.438,-1.792
1107,2.214000,2,46.875,-1.957
1107,2.214000,3,796.875,-2.339
1107,2.214000,4,656.250,-4.508
1107,2.214000,5,632.812,-4.834
1107,2.214000,6,820.312,-5.009
1107,2.214000,7,1523.438,-5.976
1107,2.214000,8,1453.125,-6.176
1108,2.216000,1,46.875,-1.050
1108,2.216000,2,773.438,-1.352
1108,2.216000,3,796.875,-2.722
1108,2.216000,4,656.250,-4.172
1108,2.216000,5,632.812,-4.867
1108,2.216000,6,750.000,-5.125
1108,2.216000,7,820.312,-5.134
1108,2.216000,8,1523.438,-5.534
1109,2.218000,1,46.875,-0.170
1109,2.218000,2,773.438,-1.169
1109,2.218000,3,796.875,-3.508
1109,2.218000,4,750.000,-3.923
1109,2.218000,5,656.250,-4.115
1109,2.218000,6,632.812,-5.135
1109,2.218000,7,1523.438,-5.145
1109,2.218000,8,820.312,-5.662
1110,2.220000,1,46.875,0.586
1110,2.220000,2,773.438,-1.199
1110,2.220000,3,750.000,-3.202
1110,2.220000,4,23.438,-3.845
1110,2.220000,5,656.250,-4.321
1110,2.220000,6,796.875,-4.798
1110,2.220000,7,1523.438,-4.835
1110,2.220000,8,0.000,-5.546
1111,2.222000,1,46.875,1.143
1111,2.222000,2,773.438,-1.422
1111,2.222000,3,23.438,-1.662
1111,2.222000,4,750.000,-2.933
1111,2.222000,5,0.000,-3.727
1111,2.222000,6,70.312,-4.587
1111,2.222000,7,1523.438,-4.600
1111,2.222000,8,656.250,-4.735
1112,2.224000,1,46.875,1.464
1112,2.224000,2,23.438,-0.121
1112,2.224000,3,773.438,-1.831
1112,2.224000,4,0.000,-2.071
1112,2.224000,5,750.000,-3.073
1112,2.224000,6,70.312,-3.280
1112,2.224000,7,1523.438,-4.387
1112,2.224000,8,656.250,-5.311
1113,2.226000,1,46.875,1.545
1113,2.226000,2,23.438,0.846
1113,2.226000,3,0.000,-0.698
1113,2.226000,4,70.312,-2.299
1113,2.226000,5,773.438,-2.429
1113,2.226000,6,750.000,-3.579
1113,2.226000,7,1523.438,-4.094
1113,2.226000,8,1781.250,-5.175
1114,2.228000,1,46.875,1.363
1114,2.228000,2,23.438,1.327
1114,2.228000,3,0.000,0.324
1114,2.228000,4,70.312,-1.670
1114,2.228000,5,773.438,-3.102
1114,2.228000,6,1523.438,-3.739
1114,2.228000,7,750.000,-4.519
1114,2.228000,8,1781.250,-4.643
1115,2.230000,1,23.438,1.422
1115,2.230000,2,0.000,0.917
1115,2.230000,3,46.875,0.845
1115,2.230000,4,70.312,-1.347
1115,2.230000,5,1523.438,-3.378
1115,2.230000,6,773.438,-3.683
1115,2.230000,7,1781.250,-4.257
1115,2.230000,8,1476.562,-5.431
1116,2.232000,1,23.438,1.189
1116,2.232000,2,0.000,1.051
1116,2.232000,3,46.875,-0.085
1116,2.232000,4,70.312,-1.305
1116,2.232000,5,1523.438,-3.097
1116,2.232000,6,1781.250,-4.049
1116,2.232000,7,773.438,-4.077
1116,2.232000,8,1476.562,-4.880
1117,2.234000,1,23.438,0.692
1117,2.234000,2,0.000,0.662
1117,2.234000,3,70.312,-1.524
1117,2.234000,4,46.875,-1.552
1117,2.234000,5,1523.438,-2.955
1117,2.234000,6,1781.250,-4.043
1117,2.234000,7,773.438,-4.225
1117,2.234000,8,1476.562,-4.278
1118,2.236000,1,23.438,0.007
1118,2.236000,2,0.000,-0.370
1118,2.236000,3,70.312,-2.013
1118,2.236000,4,1523.438,-2.994
1118,2.236000,5,1476.562,-3.616
1118,2.236000,6,46.875,-3.765
1118,2.236000,7,773.438,-4.140
1118,2.236000,8,1781.250,-4.241
1119,2.238000,1,23.438,-0.830
1119,2.238000,2,0.000,-2.220
1119,2.238000,3,70.312,-2.788
1119,2.238000,4,1476.562,-2.937
1119,2.238000,5,1523.438,-3.231
1119,2.238000,6,1453.125,-3.745
1119,2.238000,7,773.438,-3.953
1119,2.238000,8,1781.250,-4.672
1120,2.240000,1,23.438,-1.729
1120,2.240000,2,1476.562,-2.286
1120,2.240000,3,1453.125,-2.504
1120,2.240000,4,1523.438,-3.653
1120,2.240000,5,773.438,-3.811
1120,2.240000,6,70.312,-3.930
1120,2.240000,7,1500.000,-4.499
1120,2.240000,8,1429.688,-4.925
1121,2.242000,1,1476.562,-1.732
1121,2.242000,2,1453.125,-1.773
1121,2.242000,3,23.438,-2.592
1121,2.242000,4,773.438,-3.766
1121,2.242000,5,1500.000,-3.852
1121,2.242000,6,1523.438,-4.228
1121,2.242000,7,1429.688,-4.541
1121,2.242000,8,1828.125,-5.351
1122,2.244000,1,1476.562,-1.354
1122,2.244000,2,1453.125,-1.479
1122,2.244000,3,23.438,-3.300
1122,2.244000,4,773.438,-3.832
1122,2.244000,5,1500.000,-3.838
1122,2.244000,6,1429.688,-4.451
1122,2.244000,7,1523.438,-4.995
1122,2.244000,8,1828.125,-5.251
1123,2.246000,1,1476.562,-1.216
1123,2.246000,2,1453.125,-1.566
1123,2.246000,3,23.438,-3.741
1123,2.246000,4,773.438,-4.010
1123,2.246000,5,1500.000,-4.374
1123,2.246000,6,1429.688,-4.696
1123,2.246000,7,1757.812,-5.432
1123,2.246000,8,1828.125,-5.609
1124,2.248000,1,1476.562,-1.315
1124,2.248000,2,1453.125,-2.064
1124,2.248000,3,23.438,-3.857
1124,2.248000,4,773.438,-4.292
1124,2.248000,5,1429.688,-5.233
1124,2.248000,6,1500.000,-5.492
1124,2.248000,7,1757.812,-5.614
1124,2.248000,8,750.000,-5.652
1125,2.250000,1,1476.562,-1.645
1125,2.250000,2,1453.125,-3.023
1125,2.250000,3,23.438,-3.718
1125,2.250000,4,773.438,-4.709
1125,2.250000,5,750.000,-5.687
1125,2.250000,6,0.000,-5.768
1125,2.250000,7,1757.812,-5.999
1125,2.250000,8,1429.688,-6.003
1126,2.252000,1,1476.562,-2.221
1126,2.252000,2,23.438,-3.587
1126,2.252000,3,1453.125,-4.492
1126,2.252000,4,0.000,-4.838
1126,2.252000,5,773.438,-5.216
1126,2.252000,6,46.875,-5.362
1126,2.252000,7,1218.750,-5.870
1126,2.252000,8,1382.812,-5.975
1127,2.254000,1,1476.562,-3.027
1127,2.254000,2,23.438,-3.828
1127,2.254000,3,0.000,-4.370
1127,2.254000,4,46.875,-4.502
1127,2.254000,5,93.750,-5.653
1127,2.254000,6,773.438,-5.696
1127,2.254000,7,1218.750,-5.735
1127,2.254000,8,1382.812,-5.754
1128,2.256000,1,46.875,-3.695
1128,2.256000,2,1476.562,-4.004
1128,2.256000,3,0.000,-4.020
1128,2.256000,4,23.438,-4.785
1128,2.256000,5,93.750,-4.918
1128,2.256000,6,1382.812,-5.774
1128,2.256000,7,1218.750,-5.784
1128,2.256000,8,1242.188,-6.020
1129,2.258000,1,46.875,-2.883
1129,2.258000,2,0.000,-3.645
1129,2.258000,3,93.750,-4.422
1129,2.258000,4,1476.562,-5.091
1129,2.258000,5,70.312,-5.136
1129,2.258000,6,1218.750,-5.945
1129,2.258000,7,1382.812,-6.066
1129,2.258000,8,773.438,-6.203
1130,2.260000,1,46.875,-2.068
1130,2.260000,2,70.312,-2.973
1130,2.260000,3,0.000,-3.180
1130,2.260000,4,93.750,-4.142
1130,2.260000,5,1312.500,-5.635
1130,2.260000,6,1148.438,-5.664
1130,2.260000,7,773.438,-6.169
1130,2.260000,8,1218.750,-6.186
1131,2.262000,1,46.875,-1.313
1131,2.262000,2,70.312,-1.622
1131,2.262000,3,0.000,-2.561
1131,2.262000,4,93.750,-3.945
1131,2.262000,5,1148.438,-4.920
1131,2.262000,6,1312.500,-5.249
1131,2.262000,7,773.438,-5.989
1131,2.262000,8,1171.875,-6.397
1132,2.264000,1,46.875,-0.734
1132,2.264000,2,70.312,-0.904
1132,2.264000,3,0.000,-1.728
1132,2.264000,4,93.750,-3.749
1132,2.264000,5,1148.438,-4.366
1132,2.264000,6,1312.500,-5.148
1132,2.264000,7,773.438,-5.787
1132,2.264000,8,1171.875,-6.116
1133,2.266000,1,46.875,-0.481
1133,2.266000,2,0.000,-0.651
1133,2.266000,3,70.312,-0.660
1133,2.266000,4,93.750,-3.578
1133,2.266000,5,1148.438,-4.052
1133,2.266000,6,1312.500,-5.336
1133,2.266000,7,1335.938,-5.646
1133,2.266000,8,773.438,-5.744
1134,2.268000,1,0.000,0.536
1134,2.268000,2,46.875,-0.580
1134,2.268000,3,70.312,-0.846
1134,2.268000,4,23.438,-3.036
1134,2.268000,5,93.750,-3.407
1134,2.268000,6,1148.438,-4.034
1134,2.268000,7,1335.938,-5.463
1134,2.268000,8,1312.500,-5.693
1135,2.270000,1,0.000,1.673
1135,2.270000,2,23.438,-0.542
1135,2.270000,3,46.875,-1.008
1135,2.270000,4,70.312,-1.474
1135,2.270000,5,93.750,-3.188
1135,2.270000,6,1148.438,-4.293
1135,2.270000,7,1335.938,-5.628
1135,2.270000,8,1171.875,-5.828
1136,2.272000,1,0.000,2.583
1136,2.272000,2,23.438,1.134
1136,2.272000,3,46.875,-1.724
1136,2.272000,4,70.312,-2.466
1136,2.272000,5,93.750,-3.004
1136,2.272000,6,1148.438,-4.855
1136,2.272000,7,1171.875,-6.006
1136,2.272000,8,1335.938,-6.105
1137,2.274000,1,0.000,3.085
1137,2.274000,2,23.438,2.309
1137,2.274000,3,46.875,-2.641
1137,2.274000,4,93.750,-3.085
1137,2.274000,5,70.312,-3.405
1137,2.274000,6,1148.438,-5.664
1137,2.274000,7,750.000,-5.886
1137,2.274000,8,328.125,-6.345
1138,2.276000,1,23.438,3.161
1138,2.276000,2,0.000,3.058
1138,2.276000,3,46.875,-3.390
1138,2.276000,4,93.750,-3.560
1138,2.276000,5,70.312,-3.723
1138,2.276000,6,750.000,-5.870
1138,2.276000,7,1570.312,-6.102
1138,2.276000,8,726.562,-6.582
1139,2.278000,1,23.438,3.827
1139,2.278000,2,0.000,2.343
1139,2.278000,3,46.875,-3.165
1139,2.278000,4,70.312,-3.367
1139,2.278000,5,93.750,-4.447
1139,2.278000,6,1570.312,-5.556
1139,2.278000,7,726.562,-6.147
1139,2.278000,8,750.000,-6.182
1140,2.280000,1,23.438,4.397
1140,2.280000,2,0.000,0.674
1140,2.280000,3,46.875,-1.634
1140,2.280000,4,70.312,-2.825
1140,2.280000,5,1570.312,-5.250
1140,2.280000,6,93.750,-5.706
1140,2.280000,7,679.688,-6.030
1140,2.280000,8,726.562,-6.068
1141,2.282000,1,23.438,4.899
1141,2.282000,2,46.875,0.411
1141,2.282000,3,70.312,-2.381
1141,2.282000,4,0.000,-2.556
1141,2.282000,5,1570.312,-5.235
1141,2.282000,6,679.688,-5.997
1141,2.282000,7,656.250,-6.164
1141,2.282000,8,726.562,-6.390
1142,2.284000,1,23.438,5.338
1142,2.284000,2,46.875,2.237
1142,2.284000,3,70.312,-2.095
1142,2.284000,4,1570.312,-5.435
1142,2.284000,5,656.250,-5.793
1142,2.284000,6,632.812,-5.897
1142,2.284000,7,679.688,-6.269
1142,2.284000,8,1054.688,-6.465
1143,2.286000,1,23.438,5.689
1143,2.286000,2,46.875,3.637
1143,2.286000,3,70.312,-1.924
1143,2.286000,4,632.812,-5.119
1143,2.286000,5,1570.312,-5.816
1143,2.286000,6,656.250,-5.903
1143,2.286000,7,1054.688,-6.109
1143,2.286000,8,679.688,-6.851
1144,2.288000,1,23.438,5.931
1144,2.288000,2,46.875,4.604
1144,2.288000,3,70.312,-1.847
1144,2.288000,4,0.000,-4.313
1144,2.288000,5,632.812,-4.661
1144,2.288000,6,609.375,-5.977
1144,2.288000,7,1054.688,-6.153
1144,2.288000,8,1570.312,-6.335
1145,2.290000,1,23.438,6.063
1145,2.290000,2,46.875,5.173
1145,2.290000,3,0.000,0.173
1145,2.290000,4,70.312,-1.859
1145,2.290000,5,632.812,-4.564
1145,2.290000,6,609.375,-4.932
1145,2.290000,7,1054.688,-6.534
1145,2.290000,8,1570.312,-6.927
1146,2.292000,1,23.438,6.097
1146,2.292000,2,46.875,5.362
1146,2.292000,3,0.000,2.514
1146,2.292000,4,70.312,-1.916
1146,2.292000,5,609.375,-4.103
1146,2.292000,6,632.812,-4.751
1146,2.292000,7,1054.688,-7.254
1146,2.292000,8,1570.312,-7.615
1147,2.294000,1,23.438,6.039
1147,2.294000,2,46.875,5.180
1147,2.294000,3,0.000,3.677
1147,2.294000,4,70.312,-2.001
1147,2.294000,5,609.375,-3.545
1147,2.294000,6,632.812,-5.089
1147,2.294000,7,1828.125,-7.633
1147,2.294000,8,1476.562,-8.014
1148,2.296000,1,23.438,5.865
1148,2.296000,2,46.875,4.655
1148,2.296000,3,0.000,3.994
1148,2.296000,4,70.312,-2.202
1148,2.296000,5,609.375,-3.233
1148,2.296000,6,632.812,-5.466
1148,2.296000,7,1828.125,-7.534
1148,2.296000,8,1476.562,-8.053
1149,2.298000,1,23.438,5.543
1149,2.298000,2,46.875,3.819
1149,2.298000,3,0.000,3.574
1149,2.298000,4,70.312,-2.638
1149,2.298000,5,609.375,-3.157
1149,2.298000,6,632.812,-5.632
1149,2.298000,7,1828.125,-7.680
1149,2.298000,8,1851.562,-7.741
1150,2.300000,1,23.438,5.052
1150,2.300000,2,46.875,2.693
1150,2.300000,3,0.000,2.369
1150,2.300000,4,609.375,-3.299
1150,2.300000,5,70.312,-3.432
1150,2.300000,6,632.812,-5.383
1150,2.300000,7,1851.562,-7.363
1150,2.300000,8,257.812,-7.784
1151,2.302000,1,23.438,4.389
1151,2.302000,2,46.875,1.295
1151,2.302000,3,0.000,0.133
1151,2.302000,4,609.375,-3.645
1151,2.302000,5,70.312,-4.726
1151,2.302000,6,632.812,-4.760
1151,2.302000,7,1031.250,-6.812
1151,2.302000,8,750.000,-7.219
1152,2.304000,1,23.438,3.552
1152,2.304000,2,46.875,-0.354
1152,2.304000,3,0.000,-3.798
1152,2.304000,4,632.812,-4.073
1152,2.304000,5,609.375,-4.152
1152,2.304000,6,1031.250,-6.175
1152,2.304000,7,70.312,-6.654
1152,2.304000,8,750.000,-6.670
1153,2.306000,1,23.438,2.548
1153,2.306000,2,46.875,-2.204
1153,2.306000,3,632.812,-3.572
1153,2.306000,4,609.375,-4.770
1153,2.306000,5,1031.250,-5.958
1153,2.306000,6,750.000,-6.301
1153,2.306000,7,1007.812,-7.253
1153,2.306000,8,726.562,-7.469
1154,2.308000,1,23.438,1.428
1154,2.308000,2,632.812,-3.374
1154,2.308000,3,46.875,-4.174
1154,2.308000,4,609.375,-5.446
1154,2.308000,5,1031.250,-6.083
1154,2.308000,6,750.000,-6.278
1154,2.308000,7,656.250,-6.898
1154,2.308000,8,726.562,-7.145
1155,2.310000,1,23.438,0.291
1155,2.310000,2,632.812,-3.510
1155,2.310000,3,609.375,-6.116
1155,2.310000,4,656.250,-6.128
1155,2.310000,5,46.875,-6.170
1155,2.310000,6,0.000,-6.488
1155,2.310000,7,1031.250,-6.539
1155,2.310000,8,750.000,-6.620
1156,2.312000,1,23.438,-0.752
1156,2.312000,2,0.000,-2.756
1156,2.312000,3,632.812,-4.027
1156,2.312000,4,656.250,-5.763
1156,2.312000,5,609.375,-6.665
1156,2.312000,6,1617.188,-6.965
1156,2.312000,7,726.562,-7.169
1156,2.312000,8,1031.250,-7.284
1157,2.314000,1,0.000,-1.037
1157,2.314000,2,23.438,-1.589
1157,2.314000,3,632.812,-5.037
1157,2.314000,4,656.250,-5.687
1157,2.314000,5,1617.188,-6.688
1157,2.314000,6,609.375,-6.946
1157,2.314000,7,1453.125,-7.250
1157,2.314000,8,1429.688,-7.367
1158,2.316000,1,0.000,-0.439
1158,2.316000,2,23.438,-2.182
1158,2.316000,3,1429.688,-5.821
1158,2.316000,4,656.250,-5.852
1158,2.316000,5,1406.250,-6.171
1158,2.316000,6,1617.188,-6.608
1158,2.316000,7,632.812,-6.676
1158,2.316000,8,1687.500,-6.679
1159,2.318000,1,0.000,-0.649
1159,2.318000,2,23.438,-2.569
1159,2.318000,3,1429.688,-4.741
1159,2.318000,4,1406.250,-5.035
1159,2.318000,5,1687.500,-5.642
1159,2.318000,6,656.250,-6.285
1159,2.318000,7,890.625,-6.494
1159,2.318000,8,609.375,-6.558
1160,2.320000,1,0.000,-1.590
1160,2.320000,2,23.438,-2.793
1160,2.320000,3,1429.688,-4.069
1160,2.320000,4,1406.250,-4.246
1160,2.320000,5,1687.500,-4.905
1160,2.320000,6,609.375,-6.131
1160,2.320000,7,890.625,-6.132
1160,2.320000,8,656.250,-6.871
1161,2.322000,1,23.438,-2.885
1161,2.322000,2,0.000,-3.354
1161,2.322000,3,1429.688,-3.761
1161,2.322000,4,1406.250,-3.785
1161,2.322000,5,1687.500,-4.448
1161,2.322000,6,609.375,-5.793
1161,2.322000,7,890.625,-5.935
1161,2.322000,8,1710.938,-6.463
1162,2.324000,1,23.438,-2.819
1162,2.324000,2,1406.250,-3.618
1162,2.324000,3,1429.688,-3.823
1162,2.324000,4,1687.500,-4.231
1162,2.324000,5,609.375,-5.669
1162,2.324000,6,890.625,-5.858
1162,2.324000,7,1710.938,-5.939
1162,2.324000,8,0.000,-6.402
1163,2.326000,1,23.438,-2.538
1163,2.326000,2,1406.250,-3.722
1163,2.326000,3,1429.688,-4.273
1163,2.326000,4,1687.500,-4.278
1163,2.326000,5,1710.938,-5.812
1163,2.326000,6,609.375,-5.823
1163,2.326000,7,890.625,-5.895
1163,2.326000,8,843.750,-7.299
1164,2.328000,1,23.438,-2.004
1164,2.328000,2,1406.250,-4.114
1164,2.328000,3,1687.500,-4.576
1164,2.328000,4,1429.688,-5.116
1164,2.328000,5,890.625,-5.984
1164,2.328000,6,1710.938,-6.097
1164,2.328000,7,609.375,-6.273
1164,2.328000,8,656.250,-7.289
1165,2.330000,1,23.438,-1.243
1165,2.330000,2,1406.250,-4.804
1165,2.330000,3,1687.500,-5.141
1165,2.330000,4,890.625,-6.104
1165,2.330000,5,1429.688,-6.368
1165,2.330000,6,632.812,-6.525
1165,2.330000,7,773.438,-6.546
1165,2.330000,8,820.312,-6.614
1166,2.332000,1,23.438,-0.310
1166,2.332000,2,0.000,-3.138
1166,2.332000,3,632.812,-5.121
1166,2.332000,4,796.875,-5.404
1166,2.332000,5,1406.250,-5.782
1166,2.332000,6,773.438,-5.919
1166,2.332000,7,1687.500,-6.029
1166,2.332000,8,820.312,-6.072
1167,2.334000,1,23.438,0.734
1167,2.334000,2,0.000,0.588
1167,2.334000,3,632.812,-4.303
1167,2.334000,4,796.875,-4.452
1167,2.334000,5,656.250,-5.429
1167,2.334000,6,773.438,-5.592
1167,2.334000,7,1382.812,-5.620
1167,2.334000,8,820.312,-5.713
1168,2.336000,1,0.000,3.293
1168,2.336000,2,23.438,1.844
1168,2.336000,3,796.875,-3.927
1168,2.336000,4,632.812,-3.986
1168,2.336000,5,656.250,-4.739
1168,2.336000,6,1382.812,-5.473
1168,2.336000,7,562.500,-5.485
1168,2.336000,8,820.312,-5.501
1169,2.338000,1,0.000,5.336
1169,2.338000,2,23.438,2.977
1169,2.338000,3,796.875,-3.805
1169,2.338000,4,632.812,-4.109
1169,2.338000,5,656.250,-4.125
1169,2.338000,6,820.312,-5.389
1169,2.338000,7,562.500,-5.409
1169,2.338000,8,1382.812,-5.535
1170,2.340000,1,0.000,6.834
1170,2.340000,2,23.438,4.097
1170,2.340000,3,656.250,-3.767
1170,2.340000,4,796.875,-4.100
1170,2.340000,5,632.812,-4.532
1170,2.340000,6,820.312,-5.334
1170,2.340000,7,1031.250,-5.471
1170,2.340000,8,562.500,-5.486
1171,2.342000,1,0.000,7.799
1171,2.342000,2,23.438,5.176
1171,2.342000,3,656.250,-3.677
1171,2.342000,4,796.875,-4.807
1171,2.342000,5,46.875,-4.850
1171,2.342000,6,632.812,-5.246
1171,2.342000,7,1031.250,-5.265
1171,2.342000,8,820.312,-5.379
1172,2.344000,1,0.000,8.191
1172,2.344000,2,23.438,6.198
1172,2.344000,3,46.875,-1.324
1172,2.344000,4,656.250,-3.851
1172,2.344000,5,70.312,-4.570
1172,2.344000,6,1031.250,-5.229
1172,2.344000,7,1125.000,-5.361
1172,2.344000,8,820.312,-5.635
1173,2.346000,1,0.000,7.934
1173,2.346000,2,23.438,7.156
1173,2.346000,3,46.875,1.585
1173,2.346000,4,70.312,-3.109
1173,2.346000,5,656.250,-4.361
1173,2.346000,6,1125.000,-5.074
1173,2.346000,7,1031.250,-5.318
1173,2.346000,8,867.188,-5.363
1174,2.348000,1,23.438,8.043
1174,2.348000,2,0.000,6.888
1174,2.348000,3,46.875,3.964
1174,2.348000,4,70.312,-2.050
1174,2.348000,5,867.188,-5.083
1174,2.348000,6,1125.000,-5.142
1174,2.348000,7,656.250,-5.224
1174,2.348000,8,1101.562,-5.238
1175,2.350000,1,23.438,8.842
1175,2.350000,2,46.875,5.886
1175,2.350000,3,0.000,4.767
1175,2.350000,4,70.312,-1.187
1175,2.350000,5,867.188,-4.980
1175,2.350000,6,843.750,-5.120
1175,2.350000,7,1101.562,-5.457
1175,2.350000,8,1125.000,-5.567
1176,2.352000,1,23.438,9.545
1176,2.352000,2,46.875,7.391
1176,2.352000,3,0.000,0.724
1176,2.352000,4,70.312,-0.355
1176,2.352000,5,843.750,-4.071
1176,2.352000,6,867.188,-5.023
1176,2.352000,7,1101.562,-6.133
1176,2.352000,8,1125.000,-6.312
1177,2.354000,1,23.438,10.161
1177,2.354000,2,46.875,8.484
1177,2.354000,3,70.312,0.510
1177,2.354000,4,843.750,-3.560
1177,2.354000,5,867.188,-5.245
1177,2.354000,6,1007.812,-6.995
1177,2.354000,7,1101.562,-7.265
1177,2.354000,8,1242.188,-7.337
1178,2.356000,1,23.438,10.692
1178,2.356000,2,46.875,9.155
1178,2.356000,3,70.312,1.426
1178,2.356000,4,843.750,-3.513
1178,2.356000,5,0.000,-5.391
1178,2.356000,6,867.188,-5.647
1178,2.356000,7,1007.812,-5.665
1178,2.356000,8,1312.500,-7.065
1179,2.358000,1,23.438,11.114
1179,2.358000,2,46.875,9.406
1179,2.358000,3,0.000,3.047
1179,2.358000,4,70.312,2.323
1179,2.358000,5,843.750,-3.856
1179,2.358000,6,1007.812,-4.831
1179,2.358000,7,93.750,-6.076
1179,2.358000,8,867.188,-6.292
1180,2.360000,1,23.438,11.395
1180,2.360000,2,46.875,9.235
1180,2.360000,3,0.000,7.120
1180,2.360000,4,70.312,3.108
1180,2.360000,5,93.750,-3.652
1180,2.360000,6,1007.812,-4.288
1180,2.360000,7,843.750,-4.424
1180,2.360000,8,117.188,-7.138
1181,2.362000,1,23.438,11.515
1181,2.362000,2,0.000,9.595
1181,2.362000,3,46.875,8.624
1181,2.362000,4,70.312,3.695
1181,2.362000,5,93.750,-1.948
1181,2.362000,6,1007.812,-3.990
1181,2.362000,7,843.750,-5.103
1181,2.362000,8,820.312,-6.993
1182,2.364000,1,23.438,11.469
1182,2.364000,2,0.000,11.126
1182,2.364000,3,46.875,7.518
1182,2.364000,4,70.312,4.041
1182,2.364000,5,93.750,-0.777
1182,2.364000,6,1007.812,-3.907
1182,2.364000,7,843.750,-5.831
1182,2.364000,8,820.312,-7.366
1183,2.366000,1,0.000,11.958
1183,2.366000,2,23.438,11.269
1183,2.366000,3,46.875,5.812
1183,2.366000,4,70.312,4.132
1183,2.366000,5,93.750,-0.047
1183,2.366000,6,1007.812,-4.012
1183,2.366000,7,843.750,-6.474
1183,2.366000,8,1523.438,-7.463
1184,2.368000,1,0.000,12.204
1184,2.368000,2,23.438,10.920
1184,2.368000,3,70.312,3.945
1184,2.368000,4,46.875,3.363
1184,2.368000,5,93.750,0.324
1184,2.368000,6,1007.812,-4.330
1184,2.368000,7,843.750,-6.940
1184,2.368000,8,796.875,-6.949
1185,2.370000,1,0.000,11.922
1185,2.370000,2,23.438,10.416
1185,2.370000,3,70.312,3.491
1185,2.370000,4,93.750,0.376
1185,2.370000,5,46.875,0.096
1185,2.370000,6,1007.812,-4.915
